row  column  (images_10_7176.edf P_K*images_10_7176.edf Ar_K**2.3)
31  36  0
31  37  0
31  38  0
31  39  0
31  40  0
31  41  0
31  42  0
31  43  0
31  44  0
31  45  0
31  46  0
31  47  0
31  48  0
31  49  0
31  50  0
31  51  0
31  52  0
31  53  0
31  54  0
31  55  0
31  56  0
31  57  0
31  58  0
31  59  2.36132e+06
31  60  2.4522e+06
31  61  0
31  62  1.4805e+06
31  63  296982
31  64  8.5879e+06
31  65  5.52922e+06
31  66  8.34422e+06
31  67  0
31  68  8.17406e+06
31  69  1.72333e+07
31  70  7.76251e+06
31  71  9.39218e+06
31  72  4.07955e+06
31  73  6.85771e+06
31  74  0
31  75  1.31597e+06
31  76  2.00874e+06
31  77  4.06735e+06
31  78  747394
31  79  1.00999e+07
31  80  4.72658e+06
31  81  8.36269e+06
31  82  1.46752e+07
31  83  1.26743e+07
31  84  8.44568e+06
31  85  1.13681e+07
31  86  3.24162e+06
31  87  4.30068e+06
31  88  9.02748e+06
31  89  3.93947e+06
31  90  2.29227e+06
31  91  0
31  92  0
31  93  0
31  94  7056.43
31  95  998104
31  96  2.66258e+06
31  97  847280
31  98  1.15763e+07
31  99  1.19951e+07
31  100  1.12353e+07
32  0  0
32  1  0
32  2  0
32  3  0
32  4  0
32  5  0
32  6  0
32  7  0
32  8  0
32  9  0
32  10  0
32  11  0
32  12  0
32  13  0
32  14  0
32  15  0
32  16  0
32  17  0
32  18  0
32  19  0
32  20  0
32  21  0
32  22  0
32  23  0
32  24  0
32  25  0
32  26  0
32  27  0
32  28  0
32  29  0
32  30  0
32  31  0
32  32  0
32  33  0
32  34  0
32  35  0
32  36  0
32  37  0
32  38  0
32  39  0
32  40  0
32  41  0
32  42  0
32  43  0
32  44  0
32  45  0
32  46  0
32  47  0
32  48  0
32  49  0
32  50  0
32  51  0
32  52  0
32  53  0
32  54  917429
32  55  0
32  56  0
32  57  0
32  58  0
32  59  2.87114e+06
32  60  4.32915e+06
32  61  0
32  62  387182
32  63  1.80104e+06
32  64  8.34614e+06
32  65  4.91484e+06
32  66  1.10886e+07
32  67  9.56441e+06
32  68  9.29303e+06
32  69  1.03467e+07
32  70  1.03492e+07
32  71  7.62198e+06
32  72  1.00762e+07
32  73  7.02473e+06
32  74  661088
32  75  1.19572e+06
32  76  1.03387e+06
32  77  1.26237e+06
32  78  1.01854e+07
32  79  1.06778e+07
32  80  9.97951e+06
32  81  7.16943e+06
32  82  7.67483e+06
32  83  1.19252e+07
32  84  1.29413e+07
32  85  1.23802e+07
32  86  8.93943e+06
32  87  6.15885e+06
32  88  8.45404e+06
32  89  9.51411e+06
32  90  2.06127e+06
32  91  0
32  92  424589
32  93  0
32  94  0
32  95  0
32  96  0
32  97  0
32  98  9.03787e+06
32  99  1.33488e+07
32  100  1.74761e+07
33  0  0
33  1  0
33  2  0
33  3  0
33  4  0
33  5  0
33  6  0
33  7  0
33  8  0
33  9  0
33  10  0
33  11  0
33  12  0
33  13  0
33  14  0
33  15  0
33  16  0
33  17  0
33  18  0
33  19  0
33  20  0
33  21  0
33  22  0
33  23  0
33  24  0
33  25  0
33  26  0
33  27  0
33  28  0
33  29  0
33  30  0
33  31  0
33  32  0
33  33  0
33  34  0
33  35  0
33  36  0
33  37  0
33  38  0
33  39  0
33  40  0
33  41  0
33  42  0
33  43  0
33  44  0
33  45  0
33  46  0
33  47  0
33  48  0
33  49  0
33  50  0
33  51  0
33  52  0
33  53  0
33  54  0
33  55  0
33  56  0
33  57  0
33  58  0
33  59  0
33  60  0
33  61  0
33  62  48441.5
33  63  0
33  64  4.28433e+06
33  65  6.60263e+06
33  66  6.99251e+06
33  67  1.78413e+07
33  68  3.62016e+06
33  69  2.21188e+06
33  70  5.18053e+06
33  71  1.00229e+07
33  72  5.28472e+06
33  73  2.2029e+06
33  74  3.70783e+06
33  75  2.80666e+06
33  76  0
33  77  2.43477e+06
33  78  4.48323e+06
33  79  1.00652e+07
33  80  9.04217e+06
33  81  1.63829e+06
33  82  1.24016e+07
33  83  6.67894e+06
33  84  9.07052e+06
33  85  1.0843e+07
33  86  7.32702e+06
33  87  1.07306e+07
33  88  4.32112e+06
33  89  2.08286e+06
33  90  8.76833e+06
33  91  3.99584e+06
33  92  556836
33  93  1.28736e+06
33  94  0
33  95  2.22316e+06
33  96  0
33  97  0
33  98  9.33525e+06
33  99  7.83549e+06
33  100  8.33843e+06
34  0  0
34  1  0
34  2  0
34  3  0
34  4  0
34  5  0
34  6  0
34  7  0
34  8  0
34  9  0
34  10  0
34  11  0
34  12  0
34  13  0
34  14  0
34  15  0
34  16  0
34  17  0
34  18  0
34  19  0
34  20  0
34  21  0
34  22  0
34  23  0
34  24  0
34  25  0
34  26  0
34  27  0
34  28  0
34  29  0
34  30  0
34  31  0
34  32  0
34  33  0
34  34  0
34  35  0
34  36  0
34  37  0
34  38  0
34  39  0
34  40  0
34  41  0
34  42  0
34  43  0
34  44  0
34  45  0
34  46  0
34  47  0
34  48  0
34  49  0
34  50  0
34  51  0
34  52  0
34  53  0
34  54  0
34  55  0
34  56  0
34  57  0
34  58  0
34  59  0
34  60  0
34  61  1.99882e+06
34  62  2.30391e+06
34  63  2.15518e+06
34  64  440407
34  65  9.03333e+06
34  66  436190
34  67  1.38097e+07
34  68  1.22256e+07
34  69  1.41535e+07
34  70  3.25701e+06
34  71  1.02118e+07
34  72  1.45841e+07
34  73  9.14344e+06
34  74  441974
34  75  1.71493e+06
34  76  1.10035e+06
34  77  4.56971e+06
34  78  0
34  79  4.6874e+06
34  80  8.49789e+06
34  81  4.69964e+06
34  82  1.18545e+07
34  83  7.33405e+06
34  84  1.21919e+07
34  85  1.5956e+07
34  86  4.90262e+06
34  87  9.35782e+06
34  88  4.94922e+06
34  89  4.35097e+06
34  90  1.2466e+07
34  91  30728.5
34  92  300378
34  93  0
34  94  0
34  95  0
34  96  113186
34  97  0
34  98  1.05911e+07
34  99  2.88594e+06
34  100  1.36589e+07
35  0  0
35  1  0
35  2  0
35  3  0
35  4  0
35  5  0
35  6  0
35  7  0
35  8  0
35  9  0
35  10  0
35  11  0
35  12  0
35  13  0
35  14  0
35  15  0
35  16  0
35  17  0
35  18  0
35  19  0
35  20  0
35  21  0
35  22  0
35  23  0
35  24  0
35  25  0
35  26  0
35  27  0
35  28  0
35  29  0
35  30  0
35  31  0
35  32  0
35  33  0
35  34  0
35  35  0
35  36  0
35  37  0
35  38  0
35  39  0
35  40  0
35  41  0
35  42  0
35  43  0
35  44  0
35  45  0
35  46  0
35  47  0
35  48  0
35  49  0
35  50  0
35  51  0
35  52  0
35  53  0
35  54  0
35  55  0
35  56  0
35  57  0
35  58  0
35  59  0
35  60  0
35  61  0
35  62  1.22542e+06
35  63  0
35  64  7.86854e+06
35  65  6.16414e+06
35  66  3.21427e+06
35  67  2.13325e+06
35  68  6.76779e+06
35  69  6.33506e+06
35  70  1.35176e+06
35  71  1.72977e+07
35  72  1.31309e+07
35  73  7.92532e+06
35  74  0
35  75  9.5638e+06
35  76  5.41596e+06
35  77  1.09534e+07
35  78  9.19915e+06
35  79  1.18729e+07
35  80  1.18936e+07
35  81  5.58219e+06
35  82  1.57239e+07
35  83  9.09344e+06
35  84  6.52528e+06
35  85  1.25246e+07
35  86  1.03182e+07
35  87  6.51597e+06
35  88  4.08993e+06
35  89  6.80292e+06
35  90  0
35  91  0
35  92  793709
35  93  0
35  94  4.49784e+06
35  95  0
35  96  0
35  97  1.28367e+06
35  98  6.67203e+06
35  99  9.02508e+06
35  100  6.53314e+06
36  0  0
36  1  0
36  2  0
36  3  0
36  4  0
36  5  0
36  6  0
36  7  0
36  8  0
36  9  0
36  10  0
36  11  0
36  12  0
36  13  0
36  14  0
36  15  0
36  16  0
36  17  0
36  18  0
36  19  0
36  20  0
36  21  0
36  22  0
36  23  0
36  24  0
36  25  0
36  26  0
36  27  0
36  28  0
36  29  0
36  30  0
36  31  0
36  32  0
36  33  0
36  34  0
36  35  0
36  36  0
36  37  0
36  38  0
36  39  0
36  40  0
36  41  0
36  42  0
36  43  0
36  44  0
36  45  0
36  46  0
36  47  0
36  48  0
36  49  0
36  50  0
36  51  0
36  52  0
36  53  0
36  54  0
36  55  0
36  56  0
36  57  0
36  58  0
36  59  0
36  60  0
36  61  0
36  62  0
36  63  0
36  64  0
36  65  0
36  66  2.89199e+06
36  67  0
36  68  6.55744e+06
36  69  3.86612e+06
36  70  4.20092e+06
36  71  3.55658e+06
36  72  0
36  73  1.08044e+07
36  74  3.64862e+06
36  75  3.25108e+06
36  76  5.66242e+06
36  77  1.23055e+07
36  78  7.40579e+06
36  79  1.08305e+07
36  80  1.07004e+07
36  81  7.92152e+06
36  82  5.63921e+06
36  83  1.02975e+07
36  84  9.15671e+06
36  85  9.535e+06
36  86  1.43498e+07
36  87  4.04165e+06
36  88  1.2249e+07
36  89  1.04808e+07
36  90  2.07403e+06
36  91  3.10146e+06
36  92  0
36  93  7.44641e+06
36  94  0
36  95  0
36  96  0
36  97  3.69464e+06
36  98  6.73913e+06
36  99  7.74223e+06
36  100  1.77833e+07
37  0  0
37  1  0
37  2  0
37  3  0
37  4  0
37  5  0
37  6  0
37  7  0
37  8  0
37  9  0
37  10  0
37  11  0
37  12  0
37  13  0
37  14  0
37  15  0
37  16  0
37  17  0
37  18  0
37  19  0
37  20  0
37  21  0
37  22  0
37  23  0
37  24  0
37  25  0
37  26  0
37  27  0
37  28  0
37  29  0
37  30  0
37  31  0
37  32  0
37  33  0
37  34  0
37  35  0
37  36  0
37  37  0
37  38  0
37  39  0
37  40  0
37  41  0
37  42  0
37  43  0
37  44  0
37  45  0
37  46  0
37  47  0
37  48  0
37  49  0
37  50  0
37  51  0
37  52  0
37  53  0
37  54  0
37  55  0
37  56  0
37  57  0
37  58  0
37  59  0
37  60  0
37  61  0
37  62  0
37  63  0
37  64  804719
37  65  99416.9
37  66  0
37  67  4.78834e+06
37  68  3.0204e+06
37  69  1.43376e+07
37  70  1.01403e+07
37  71  1.17208e+07
37  72  3.55392e+06
37  73  111143
37  74  0
37  75  915913
37  76  4.33221e+06
37  77  2.36979e+06
37  78  1.33091e+07
37  79  1.14819e+07
37  80  1.29844e+07
37  81  1.0831e+07
37  82  6.71933e+06
37  83  1.46338e+07
37  84  1.78743e+06
37  85  4.28108e+06
37  86  1.08397e+07
37  87  4.8978e+06
37  88  5.286e+06
37  89  4.2212e+06
37  90  2.3446e+06
37  91  1.68619e+06
37  92  0
37  93  0
37  94  0
37  95  0
37  96  1.9919e+06
37  97  313774
37  98  1.00781e+07
37  99  1.72619e+07
37  100  1.07499e+07
38  0  0
38  1  0
38  2  0
38  3  0
38  4  0
38  5  0
38  6  0
38  7  0
38  8  0
38  9  0
38  10  0
38  11  0
38  12  0
38  13  0
38  14  0
38  15  0
38  16  0
38  17  0
38  18  0
38  19  0
38  20  0
38  21  0
38  22  0
38  23  0
38  24  0
38  25  0
38  26  0
38  27  0
38  28  0
38  29  0
38  30  0
38  31  0
38  32  0
38  33  0
38  34  0
38  35  0
38  36  0
38  37  0
38  38  0
38  39  0
38  40  0
38  41  0
38  42  0
38  43  0
38  44  0
38  45  0
38  46  0
38  47  0
38  48  0
38  49  0
38  50  0
38  51  0
38  52  0
38  53  0
38  54  0
38  55  0
38  56  0
38  57  0
38  58  0
38  59  0
38  60  619098
38  61  276687
38  62  0
38  63  0
38  64  0
38  65  0
38  66  0
38  67  0
38  68  2.90522e+06
38  69  0
38  70  1.05898e+07
38  71  613826
38  72  7.69731e+06
38  73  0
38  74  0
38  75  2.6157e+06
38  76  0
38  77  1.11309e+07
38  78  1.3101e+07
38  79  2.02908e+07
38  80  1.40435e+07
38  81  7.59218e+06
38  82  1.42331e+07
38  83  1.09706e+07
38  84  4.69428e+06
38  85  1.58492e+07
38  86  1.1354e+07
38  87  1.79165e+06
38  88  2.33331e+06
38  89  0
38  90  0
38  91  2.67732e+06
38  92  1.28766e+06
38  93  0
38  94  922400
38  95  0
38  96  0
38  97  5.56897e+06
38  98  8.79848e+06
38  99  2.41023e+06
38  100  946183
39  0  0
39  1  0
39  2  0
39  3  0
39  4  0
39  5  0
39  6  0
39  7  0
39  8  0
39  9  0
39  10  0
39  11  0
39  12  0
39  13  0
39  14  0
39  15  0
39  16  0
39  17  0
39  18  0
39  19  0
39  20  0
39  21  0
39  22  0
39  23  0
39  24  0
39  25  0
39  26  0
39  27  0
39  28  0
39  29  0
39  30  0
39  31  0
39  32  0
39  33  0
39  34  0
39  35  0
39  36  0
39  37  0
39  38  0
39  39  0
39  40  0
39  41  0
39  42  0
39  43  0
39  44  0
39  45  0
39  46  0
39  47  0
39  48  0
39  49  0
39  50  0
39  51  0
39  52  0
39  53  0
39  54  0
39  55  0
39  56  0
39  57  0
39  58  0
39  59  0
39  60  0
39  61  0
39  62  0
39  63  0
39  64  205293
39  65  3.43127e+06
39  66  27116
39  67  0
39  68  3.26975e+06
39  69  7.82266e+06
39  70  242192
39  71  3.02665e+06
39  72  7.65006e+06
39  73  4.76799e+06
39  74  0
39  75  4.79196e+06
39  76  6.61629e+06
39  77  2.31026e+06
39  78  3.40458e+06
39  79  1.26295e+07
39  80  9.87248e+06
39  81  9.75764e+06
39  82  1.31403e+07
39  83  5.45527e+06
39  84  7.40758e+06
39  85  3.14399e+06
39  86  1.05494e+07
39  87  0
39  88  0
39  89  2.37352e+06
39  90  8.33289e+06
39  91  4.07559e+06
39  92  692773
39  93  0
39  94  0
39  95  1.78773e+06
39  96  0
39  97  0
39  98  0
39  99  9.07958e+06
39  100  8.78309e+06
40  0  0
40  1  0
40  2  0
40  3  0
40  4  0
40  5  0
40  6  0
40  7  0
40  8  0
40  9  0
40  10  0
40  11  0
40  12  0
40  13  0
40  14  0
40  15  0
40  16  0
40  17  0
40  18  0
40  19  0
40  20  0
40  21  0
40  22  0
40  23  0
40  24  0
40  25  0
40  26  0
40  27  0
40  28  0
40  29  0
40  30  0
40  31  0
40  32  0
40  33  0
40  34  0
40  35  0
40  36  0
40  37  0
40  38  0
40  39  0
40  40  0
40  41  0
40  42  0
40  43  0
40  44  0
40  45  0
40  46  0
40  47  0
40  48  0
40  49  0
40  50  0
40  51  0
40  52  0
40  53  0
40  54  0
40  55  0
40  56  0
40  57  0
40  58  0
40  59  0
40  60  0
40  61  0
40  62  0
40  63  0
40  64  0
40  65  0
40  66  0
40  67  3.17434e+06
40  68  0
40  69  4.3224e+06
40  70  0
40  71  6.18891e+06
40  72  8.00962e+06
40  73  5.54752e+06
40  74  0
40  75  3.62683e+06
40  76  4.35775e+06
40  77  1.92225e+06
40  78  1.26902e+07
40  79  1.28456e+07
40  80  7.63882e+06
40  81  8.68151e+06
40  82  1.15176e+07
40  83  8.50047e+06
40  84  2.01304e+06
40  85  7.58935e+06
40  86  2.83722e+06
40  87  5.93879e+06
40  88  4.00399e+06
40  89  0
40  90  0
40  91  1.82045e+06
40  92  0
40  93  0
40  94  1.26722e+06
40  95  3.21921e+06
40  96  2.30131e+06
40  97  0
40  98  4.32127e+06
40  99  5.61063e+06
40  100  5.39551e+06
41  0  0
41  1  0
41  2  0
41  3  0
41  4  0
41  5  0
41  6  0
41  7  0
41  8  0
41  9  0
41  10  0
41  11  0
41  12  0
41  13  0
41  14  0
41  15  0
41  16  0
41  17  0
41  18  0
41  19  0
41  20  0
41  21  0
41  22  0
41  23  0
41  24  0
41  25  0
41  26  0
41  27  0
41  28  0
41  29  0
41  30  0
41  31  0
41  32  0
41  33  0
41  34  0
41  35  0
41  36  0
41  37  0
41  38  0
41  39  0
41  40  0
41  41  0
41  42  0
41  43  0
41  44  0
41  45  0
41  46  0
41  47  0
41  48  0
41  49  0
41  50  0
41  51  0
41  52  0
41  53  0
41  54  0
41  55  0
41  56  0
41  57  0
41  58  0
41  59  0
41  60  0
41  61  0
41  62  0
41  63  0
41  64  0
41  65  0
41  66  132320
41  67  801349
41  68  0
41  69  2.92457e+06
41  70  420257
41  71  7.58277e+06
41  72  3.14213e+06
41  73  0
41  74  0
41  75  199357
41  76  1.39216e+06
41  77  7.77147e+06
41  78  1.21108e+07
41  79  1.88473e+07
41  80  5.10925e+06
41  81  7.63235e+06
41  82  5.95117e+06
41  83  8.7142e+06
41  84  7.58325e+06
41  85  2.52945e+06
41  86  610780
41  87  3.29349e+06
41  88  872799
41  89  1.95663e+06
41  90  0
41  91  4.531e+06
41  92  5.3018e+06
41  93  0
41  94  0
41  95  0
41  96  0
41  97  0
41  98  1.12937e+07
41  99  1.65675e+07
41  100  6.71585e+06
42  0  0
42  1  0
42  2  0
42  3  0
42  4  0
42  5  0
42  6  0
42  7  0
42  8  0
42  9  0
42  10  0
42  11  0
42  12  0
42  13  0
42  14  0
42  15  0
42  16  0
42  17  0
42  18  0
42  19  0
42  20  0
42  21  0
42  22  0
42  23  0
42  24  0
42  25  0
42  26  0
42  27  0
42  28  0
42  29  0
42  30  0
42  31  0
42  32  0
42  33  0
42  34  0
42  35  0
42  36  0
42  37  0
42  38  0
42  39  0
42  40  0
42  41  0
42  42  0
42  43  0
42  44  0
42  45  0
42  46  0
42  47  0
42  48  0
42  49  0
42  50  0
42  51  0
42  52  0
42  53  0
42  54  0
42  55  0
42  56  0
42  57  0
42  58  0
42  59  0
42  60  0
42  61  0
42  62  0
42  63  0
42  64  0
42  65  0
42  66  0
42  67  0
42  68  0
42  69  397515
42  70  4.58649e+06
42  71  0
42  72  9.0779e+06
42  73  1.48239e+06
42  74  329839
42  75  0
42  76  3.76438e+06
42  77  3.9028e+06
42  78  1.57126e+07
42  79  1.62747e+07
42  80  6.82189e+06
42  81  1.05823e+07
42  82  9.35059e+06
42  83  1.36342e+07
42  84  1.06427e+07
42  85  8.99395e+06
42  86  1.26643e+06
42  87  2.78057e+06
42  88  1.60061e+06
42  89  0
42  90  0
42  91  2.15969e+06
42  92  0
42  93  0
42  94  389592
42  95  0
42  96  5.91044e+06
42  97  0
42  98  2.2658e+06
42  99  0
42  100  9.47342e+06
43  0  0
43  1  0
43  2  0
43  3  0
43  4  0
43  5  0
43  6  0
43  7  0
43  8  0
43  9  0
43  10  0
43  11  0
43  12  0
43  13  0
43  14  0
43  15  0
43  16  0
43  17  0
43  18  0
43  19  0
43  20  0
43  21  0
43  22  0
43  23  0
43  24  0
43  25  0
43  26  0
43  27  0
43  28  0
43  29  0
43  30  0
43  31  0
43  32  0
43  33  0
43  34  0
43  35  0
43  36  0
43  37  0
43  38  0
43  39  0
43  40  0
43  41  0
43  42  0
43  43  0
43  44  0
43  45  0
43  46  0
43  47  0
43  48  0
43  49  0
43  50  0
43  51  0
43  52  0
43  53  0
43  54  0
43  55  0
43  56  0
43  57  0
43  58  0
43  59  0
43  60  0
43  61  0
43  62  0
43  63  0
43  64  0
43  65  0
43  66  0
43  67  0
43  68  0
43  69  0
43  70  1.63922e+06
43  71  0
43  72  0
43  73  74864.1
43  74  0
43  75  0
43  76  5.31829e+06
43  77  1.25727e+07
43  78  1.16448e+07
43  79  8.86993e+06
43  80  4.73286e+06
43  81  1.51546e+07
43  82  669145
43  83  968924
43  84  6.9693e+06
43  85  1.45367e+06
43  86  0
43  87  0
43  88  7.6476e+06
43  89  501398
43  90  2.93982e+06
43  91  168703
43  92  9.20396e+06
43  93  3.49886e+06
43  94  2.35643e+06
43  95  1.7035e+06
43  96  0
43  97  5.82134e+06
43  98  0
43  99  3.96818e+06
43  100  8.68879e+06
44  0  0
44  1  0
44  2  0
44  3  0
44  4  0
44  5  0
44  6  0
44  7  0
44  8  0
44  9  0
44  10  0
44  11  0
44  12  0
44  13  0
44  14  0
44  15  0
44  16  0
44  17  0
44  18  0
44  19  0
44  20  0
44  21  0
44  22  0
44  23  0
44  24  0
44  25  0
44  26  0
44  27  0
44  28  0
44  29  0
44  30  0
44  31  0
44  32  0
44  33  0
44  34  0
44  35  0
44  36  0
44  37  0
44  38  0
44  39  0
44  40  0
44  41  0
44  42  0
44  43  0
44  44  0
44  45  0
44  46  0
44  47  0
44  48  0
44  49  0
44  50  0
44  51  0
44  52  0
44  53  0
44  54  0
44  55  0
44  56  0
44  57  0
44  58  0
44  59  0
44  60  0
44  61  0
44  62  0
44  63  0
44  64  0
44  65  0
44  66  0
44  67  0
44  68  2.86259e+06
44  69  0
44  70  0
44  71  0
44  72  5.97703e+06
44  73  3.51826e+06
44  74  0
44  75  0
44  76  1.38269e+06
44  77  8.40823e+06
44  78  8.57854e+06
44  79  2.68475e+06
44  80  5.99686e+06
44  81  7.73048e+06
44  82  2.71756e+06
44  83  1.25625e+07
44  84  7.05963e+06
44  85  2.51047e+06
44  86  8.91976e+06
44  87  7.1928e+06
44  88  0
44  89  3.77429e+06
44  90  0
44  91  8.70555e+06
44  92  0
44  93  0
44  94  1.67552e+06
44  95  0
44  96  0
44  97  0
44  98  959926
44  99  0
44  100  3.04468e+06
45  0  0
45  1  0
45  2  0
45  3  0
45  4  0
45  5  0
45  6  0
45  7  0
45  8  0
45  9  0
45  10  0
45  11  0
45  12  0
45  13  0
45  14  0
45  15  0
45  16  0
45  17  0
45  18  0
45  19  0
45  20  0
45  21  0
45  22  0
45  23  0
45  24  0
45  25  0
45  26  0
45  27  0
45  28  0
45  29  0
45  30  0
45  31  0
45  32  0
45  33  0
45  34  0
45  35  0
45  36  0
45  37  0
45  38  0
45  39  0
45  40  0
45  41  0
45  42  0
45  43  0
45  44  0
45  45  0
45  46  0
45  47  0
45  48  0
45  49  0
45  50  0
45  51  0
45  52  0
45  53  0
45  54  0
45  55  0
45  56  0
45  57  0
45  58  0
45  59  0
45  60  0
45  61  0
45  62  0
45  63  0
45  64  0
45  65  0
45  66  0
45  67  0
45  68  0
45  69  0
45  70  0
45  71  0
45  72  0
45  73  0
45  74  0
45  75  0
45  76  1.1583e+06
45  77  8.00873e+06
45  78  7.20905e+06
45  79  1.93443e+06
45  80  8.16115e+06
45  81  6.04885e+06
45  82  6.84739e+06
45  83  2.19815e+07
45  84  8.95758e+06
45  85  4.51917e+06
45  86  3.0925e+06
45  87  3.01449e+06
45  88  1.51053e+06
45  89  1.03354e+06
45  90  0
45  91  6.86328e+06
45  92  0
45  93  0
45  94  0
45  95  0
45  96  0
45  97  0
45  98  4.68206e+06
45  99  1.10437e+06
45  100  9.68176e+06
46  0  0
46  1  0
46  2  0
46  3  0
46  4  0
46  5  0
46  6  0
46  7  0
46  8  0
46  9  0
46  10  0
46  11  0
46  12  0
46  13  0
46  14  0
46  15  0
46  16  0
46  17  0
46  18  0
46  19  0
46  20  0
46  21  0
46  22  0
46  23  0
46  24  0
46  25  0
46  26  0
46  27  0
46  28  0
46  29  0
46  30  0
46  31  0
46  32  0
46  33  0
46  34  0
46  35  0
46  36  0
46  37  0
46  38  0
46  39  0
46  40  0
46  41  0
46  42  0
46  43  0
46  44  0
46  45  0
46  46  0
46  47  0
46  48  0
46  49  0
46  50  0
46  51  0
46  52  0
46  53  0
46  54  0
46  55  0
46  56  0
46  57  0
46  58  0
46  59  0
46  60  0
46  61  0
46  62  0
46  63  0
46  64  0
46  65  0
46  66  0
46  67  0
46  68  0
46  69  0
46  70  0
46  71  0
46  72  4.77158e+06
46  73  2.40264e+06
46  74  471507
46  75  0
46  76  0
46  77  3.18341e+06
46  78  1.53628e+06
46  79  49691.8
46  80  5.99711e+06
46  81  7.5437e+06
46  82  4.37406e+06
46  83  1.02933e+07
46  84  6.88645e+06
46  85  1.04722e+07
46  86  0
46  87  5.42319e+06
46  88  0
46  89  942566
46  90  0
46  91  5.44832e+06
46  92  489916
46  93  2.43147e+06
46  94  257101
46  95  4.13967e+06
46  96  0
46  97  0
46  98  0
46  99  3.4896e+06
46  100  2.91024e+06
47  0  0
47  1  0
47  2  0
47  3  0
47  4  0
47  5  0
47  6  0
47  7  0
47  8  0
47  9  0
47  10  0
47  11  0
47  12  0
47  13  0
47  14  0
47  15  0
47  16  0
47  17  0
47  18  0
47  19  0
47  20  0
47  21  0
47  22  0
47  23  0
47  24  0
47  25  0
47  26  0
47  27  0
47  28  0
47  29  0
47  30  0
47  31  0
47  32  0
47  33  0
47  34  0
47  35  0
47  36  0
47  37  0
47  38  0
47  39  0
47  40  0
47  41  0
47  42  0
47  43  0
47  44  0
47  45  0
47  46  0
47  47  0
47  48  0
47  49  0
47  50  0
47  51  0
47  52  0
47  53  0
47  54  0
47  55  0
47  56  0
47  57  0
47  58  0
47  59  0
47  60  0
47  61  0
47  62  0
47  63  0
47  64  0
47  65  0
47  66  0
47  67  0
47  68  0
47  69  0
47  70  0
47  71  0
47  72  0
47  73  0
47  74  0
47  75  0
47  76  705157
47  77  0
47  78  5.86774e+06
47  79  354929
47  80  8.46268e+06
47  81  1.00229e+07
47  82  1.15373e+07
47  83  4.26592e+06
47  84  0
47  85  2.87663e+06
47  86  3.43621e+06
47  87  5.08618e+06
47  88  0
47  89  0
47  90  0
47  91  0
47  92  3.35235e+06
47  93  2.24911e+06
47  94  0
47  95  0
47  96  3.42562e+06
47  97  0
47  98  60062.3
47  99  5.14565e+06
47  100  0
48  0  0
48  1  0
48  2  0
48  3  0
48  4  0
48  5  0
48  6  0
48  7  0
48  8  0
48  9  0
48  10  0
48  11  0
48  12  0
48  13  0
48  14  0
48  15  0
48  16  0
48  17  0
48  18  0
48  19  0
48  20  0
48  21  0
48  22  0
48  23  0
48  24  0
48  25  0
48  26  0
48  27  0
48  28  0
48  29  0
48  30  0
48  31  0
48  32  0
48  33  0
48  34  0
48  35  0
48  36  0
48  37  0
48  38  0
48  39  0
48  40  0
48  41  0
48  42  0
48  43  0
48  44  0
48  45  0
48  46  0
48  47  0
48  48  0
48  49  0
48  50  0
48  51  0
48  52  0
48  53  0
48  54  0
48  55  0
48  56  0
48  57  0
48  58  0
48  59  0
48  60  0
48  61  0
48  62  0
48  63  0
48  64  0
48  65  0
48  66  0
48  67  0
48  68  0
48  69  0
48  70  0
48  71  0
48  72  0
48  73  0
48  74  0
48  75  0
48  76  0
48  77  0
48  78  692269
48  79  3.82717e+06
48  80  3.73439e+06
48  81  2.1952e+06
48  82  4.91877e+06
48  83  5.67362e+06
48  84  265581
48  85  0
48  86  0
48  87  3.70072e+06
48  88  2.54868e+06
48  89  0
48  90  0
48  91  3.72294e+06
48  92  0
48  93  0
48  94  1.65837e+06
48  95  0
48  96  1.22049e+06
48  97  0
48  98  0
48  99  5.24277e+06
48  100  0
49  0  0
49  1  0
49  2  0
49  3  0
49  4  0
49  5  0
49  6  0
49  7  0
49  8  0
49  9  0
49  10  0
49  11  0
49  12  0
49  13  0
49  14  0
49  15  0
49  16  0
49  17  0
49  18  0
49  19  0
49  20  0
49  21  0
49  22  0
49  23  0
49  24  0
49  25  0
49  26  0
49  27  0
49  28  0
49  29  0
49  30  0
49  31  0
49  32  0
49  33  0
49  34  0
49  35  0
49  36  0
49  37  0
49  38  0
49  39  0
49  40  0
49  41  0
49  42  0
49  43  0
49  44  0
49  45  0
49  46  0
49  47  0
49  48  0
49  49  0
49  50  0
49  51  0
49  52  0
49  53  0
49  54  0
49  55  0
49  56  0
49  57  0
49  58  0
49  59  0
49  60  0
49  61  0
49  62  0
49  63  0
49  64  0
49  65  0
49  66  0
49  67  0
49  68  0
49  69  0
49  70  0
49  71  0
49  72  0
49  73  0
49  74  0
49  75  0
49  76  0
49  77  0
49  78  221356
49  79  0
49  80  3.62222e+06
49  81  4.56193e+06
49  82  2.37758e+06
49  83  3.36253e+06
49  84  0
49  85  0
49  86  14788
49  87  0
49  88  0
49  89  0
49  90  0
49  91  0
49  92  0
49  93  0
49  94  0
49  95  0
49  96  0
49  97  0
49  98  0
49  99  447329
49  100  0
50  0  0
50  1  0
50  2  0
50  3  0
50  4  0
50  5  0
50  6  0
50  7  0
50  8  0
50  9  0
50  10  0
50  11  0
50  12  0
