row  column  (images_10_7176.edf S_K*images_10_7176.edf Ar_K**2.3)
13  51  2.12185e+07
13  52  1.89454e+07
13  53  2.04321e+07
13  54  3.00558e+07
13  55  2.78001e+07
13  56  2.07923e+07
13  57  1.90294e+07
13  58  1.6432e+07
13  59  1.98255e+07
13  60  2.37503e+07
13  61  3.18068e+07
13  62  3.00947e+07
13  63  2.92698e+07
13  64  1.91549e+07
13  65  2.48459e+07
13  66  2.25069e+07
13  67  2.73078e+07
13  68  1.49904e+07
13  69  1.2674e+07
13  70  1.19498e+07
13  71  1.89991e+07
13  72  2.51902e+07
13  73  3.3024e+07
13  74  2.63654e+07
13  75  1.97303e+07
13  76  3.37862e+07
13  77  1.77297e+07
13  78  2.40436e+07
13  79  2.79995e+07
13  80  3.07994e+07
13  81  3.87243e+07
13  82  2.85023e+07
13  83  4.0379e+07
13  84  2.84043e+07
13  85  2.67056e+07
13  86  3.64922e+07
13  87  2.76418e+07
13  88  2.65807e+07
13  89  3.36583e+07
13  90  2.4947e+07
13  91  3.01765e+07
13  92  2.05206e+07
13  93  3.61613e+07
13  94  2.02775e+07
13  95  9.73999e+06
13  96  2.65875e+07
13  97  4.61897e+07
13  98  3.89313e+07
13  99  4.52382e+07
13  100  4.31275e+07
14  0  0
14  1  0
14  2  0
14  3  0
14  4  0
14  5  0
14  6  0
14  7  0
14  8  0
14  9  0
14  10  0
14  11  0
14  12  0
14  13  0
14  14  0
14  15  0
14  16  0
14  17  0
14  18  0
14  19  0
14  20  0
14  21  0
14  22  0
14  23  0
14  24  0
14  25  0
14  26  0
14  27  0
14  28  0
14  29  0
14  30  0
14  31  0
14  32  0
14  33  5.67705e+06
14  34  0
14  35  1.38721e+07
14  36  7.14926e+06
14  37  1.27519e+07
14  38  1.45163e+07
14  39  9.52002e+06
14  40  6.95518e+06
14  41  1.64522e+07
14  42  1.86822e+07
14  43  1.70951e+07
14  44  6.96701e+06
14  45  6.58181e+06
14  46  2.13685e+07
14  47  2.40094e+07
14  48  2.07366e+07
14  49  1.92077e+07
14  50  1.9492e+07
14  51  3.49517e+07
14  52  2.58892e+07
14  53  3.20693e+07
14  54  3.60579e+07
14  55  2.04534e+07
14  56  3.22404e+07
14  57  2.60916e+07
14  58  2.80156e+07
14  59  2.25272e+07
14  60  2.60548e+07
14  61  2.49825e+07
14  62  3.09818e+07
14  63  2.16869e+07
14  64  2.52729e+07
14  65  2.65884e+07
14  66  3.05711e+07
14  67  1.11361e+07
14  68  1.95732e+07
14  69  1.65861e+07
14  70  1.1553e+07
14  71  2.60896e+07
14  72  2.17213e+07
14  73  2.61187e+07
14  74  2.30617e+07
14  75  2.08653e+07
14  76  2.28843e+07
14  77  1.56849e+07
14  78  2.87432e+07
14  79  3.22908e+07
14  80  2.61922e+07
14  81  2.8798e+07
14  82  3.65188e+07
14  83  3.69314e+07
14  84  4.11374e+07
14  85  3.39183e+07
14  86  3.28826e+07
14  87  2.41323e+07
14  88  2.60834e+07
14  89  1.59032e+07
14  90  3.11352e+07
14  91  2.52838e+07
14  92  2.08771e+07
14  93  2.40935e+07
14  94  1.55855e+07
14  95  1.04572e+07
14  96  1.20319e+07
14  97  2.78888e+07
14  98  5.03015e+07
14  99  3.4158e+07
14  100  5.54421e+07
15  0  0
15  1  0
15  2  0
15  3  0
15  4  0
15  5  0
15  6  0
15  7  0
15  8  0
15  9  0
15  10  0
15  11  0
15  12  0
15  13  0
15  14  0
15  15  0
15  16  0
15  17  0
15  18  0
15  19  0
15  20  0
15  21  0
15  22  0
15  23  0
15  24  0
15  25  0
15  26  0
15  27  0
15  28  0
15  29  0
15  30  0
15  31  0
15  32  6.9469e+06
15  33  0
15  34  4.49172e+06
15  35  6.45389e+06
15  36  1.4549e+07
15  37  7.99263e+06
15  38  7.83123e+06
15  39  1.51781e+07
15  40  1.84752e+07
15  41  1.30347e+07
15  42  1.65645e+07
15  43  1.35882e+07
15  44  1.45703e+07
15  45  1.85035e+07
15  46  1.46037e+07
15  47  1.57479e+07
15  48  2.4164e+07
15  49  2.38549e+07
15  50  2.24267e+07
15  51  2.95963e+07
15  52  2.37391e+07
15  53  2.61457e+07
15  54  2.57638e+07
15  55  2.78906e+07
15  56  1.97088e+07
15  57  1.47175e+07
15  58  1.81169e+07
15  59  2.0504e+07
15  60  2.98789e+07
15  61  2.42138e+07
15  62  2.03637e+07
15  63  2.788e+07
15  64  2.45337e+07
15  65  2.5034e+07
15  66  2.67348e+07
15  67  2.88978e+07
15  68  2.79469e+07
15  69  1.79962e+07
15  70  1.83342e+07
15  71  1.7968e+07
15  72  2.4685e+07
15  73  3.23909e+07
15  74  1.27525e+07
15  75  2.16759e+07
15  76  3.202e+07
15  77  2.11048e+07
15  78  2.22045e+07
15  79  2.17554e+07
15  80  3.32083e+07
15  81  4.39442e+07
15  82  3.30107e+07
15  83  4.88422e+07
15  84  2.77817e+07
15  85  4.48208e+07
15  86  4.41631e+07
15  87  2.90009e+07
15  88  3.60682e+07
15  89  3.90472e+07
15  90  2.69833e+07
15  91  1.99291e+07
15  92  2.67195e+07
15  93  3.39368e+07
15  94  1.39977e+07
15  95  1.50811e+07
15  96  1.29255e+07
15  97  2.95556e+07
15  98  4.52197e+07
15  99  3.59753e+07
15  100  3.97151e+07
16  0  0
16  1  0
16  2  0
16  3  0
16  4  0
16  5  0
16  6  0
16  7  0
16  8  0
16  9  0
16  10  0
16  11  0
16  12  0
16  13  0
16  14  0
16  15  0
16  16  0
16  17  0
16  18  0
16  19  0
16  20  0
16  21  0
16  22  0
16  23  0
16  24  0
16  25  0
16  26  0
16  27  0
16  28  0
16  29  0
16  30  0
16  31  0
16  32  3.97387e+06
16  33  0
16  34  4.57134e+06
16  35  0
16  36  6.13766e+06
16  37  1.29311e+07
16  38  1.38797e+07
16  39  1.5237e+07
16  40  1.70987e+07
16  41  1.39299e+07
16  42  1.17765e+07
16  43  1.36855e+07
16  44  1.92718e+07
16  45  7.86646e+06
16  46  1.89311e+07
16  47  1.57526e+07
16  48  1.21145e+07
16  49  2.9605e+07
16  50  2.64985e+07
16  51  2.76674e+07
16  52  2.71282e+07
16  53  2.31491e+07
16  54  2.21012e+07
16  55  2.37475e+07
16  56  1.74708e+07
16  57  2.47149e+07
16  58  2.18414e+07
16  59  2.82875e+07
16  60  2.58717e+07
16  61  2.54972e+07
16  62  2.86873e+07
16  63  2.4716e+07
16  64  2.41569e+07
16  65  2.34253e+07
16  66  2.19342e+07
16  67  2.02097e+07
16  68  2.1653e+07
16  69  1.31041e+07
16  70  1.60845e+07
16  71  2.51442e+07
16  72  3.36214e+07
16  73  1.51914e+07
16  74  1.6945e+07
16  75  1.74854e+07
16  76  1.30705e+07
16  77  2.70401e+07
16  78  2.49968e+07
16  79  1.83324e+07
16  80  3.16192e+07
16  81  3.57751e+07
16  82  4.68608e+07
16  83  3.24522e+07
16  84  3.62468e+07
16  85  2.93529e+07
16  86  3.30596e+07
16  87  2.82832e+07
16  88  3.24479e+07
16  89  1.64401e+07
16  90  2.15305e+07
16  91  1.72431e+07
16  92  1.18444e+07
16  93  1.88663e+07
16  94  1.04452e+07
16  95  4.3905e+06
16  96  1.35005e+07
16  97  3.67753e+07
16  98  3.50712e+07
16  99  4.13274e+07
16  100  3.16329e+07
17  0  0
17  1  0
17  2  0
17  3  0
17  4  0
17  5  0
17  6  0
17  7  0
17  8  0
17  9  0
17  10  0
17  11  0
17  12  0
17  13  0
17  14  0
17  15  0
17  16  0
17  17  0
17  18  0
17  19  0
17  20  0
17  21  0
17  22  0
17  23  0
17  24  0
17  25  0
17  26  0
17  27  0
17  28  0
17  29  0
17  30  0
17  31  0
17  32  0
17  33  0
17  34  0
17  35  0
17  36  0
17  37  8.84878e+06
17  38  9.65355e+06
17  39  5.85062e+06
17  40  6.13542e+06
17  41  1.08586e+07
17  42  1.37045e+07
17  43  1.49637e+07
17  44  8.47563e+06
17  45  1.97172e+07
17  46  1.31271e+07
17  47  1.47306e+07
17  48  1.60632e+07
17  49  1.97364e+07
17  50  2.51277e+07
17  51  1.52944e+07
17  52  3.8795e+07
17  53  2.61894e+07
17  54  2.14311e+07
17  55  2.57037e+07
17  56  2.29708e+07
17  57  1.67897e+07
17  58  1.99399e+07
17  59  2.14657e+07
17  60  2.38195e+07
17  61  2.76395e+07
17  62  2.52294e+07
17  63  2.52625e+07
17  64  2.45777e+07
17  65  2.59102e+07
17  66  3.35588e+07
17  67  2.12777e+07
17  68  2.21193e+07
17  69  1.51502e+07
17  70  1.39809e+07
17  71  1.51369e+07
17  72  3.06692e+07
17  73  2.50361e+07
17  74  2.65023e+07
17  75  3.53972e+07
17  76  1.92698e+07
17  77  3.21379e+07
17  78  2.26214e+07
17  79  2.26849e+07
17  80  2.8575e+07
17  81  3.74951e+07
17  82  4.10246e+07
17  83  3.53775e+07
17  84  3.40241e+07
17  85  4.10152e+07
17  86  3.57818e+07
17  87  2.66026e+07
17  88  3.10826e+07
17  89  3.29954e+07
17  90  2.9389e+07
17  91  1.59336e+07
17  92  2.45422e+07
17  93  2.58663e+07
17  94  1.3919e+07
17  95  2.11942e+06
17  96  1.05536e+07
17  97  4.00755e+07
17  98  3.89749e+07
17  99  3.09624e+07
17  100  4.16179e+07
18  0  0
18  1  0
18  2  0
18  3  0
18  4  0
18  5  0
18  6  0
18  7  0
18  8  0
18  9  0
18  10  0
18  11  0
18  12  0
18  13  0
18  14  0
18  15  0
18  16  0
18  17  0
18  18  0
18  19  0
18  20  0
18  21  0
18  22  0
18  23  0
18  24  0
18  25  0
18  26  0
18  27  0
18  28  0
18  29  0
18  30  0
18  31  0
18  32  0
18  33  0
18  34  4.94303e+06
18  35  0
18  36  0
18  37  4.42208e+06
18  38  7.99044e+06
18  39  4.93403e+06
18  40  2.08548e+06
18  41  1.02389e+07
18  42  1.50146e+07
18  43  1.11347e+07
18  44  1.188e+07
18  45  1.58536e+07
18  46  1.64833e+07
18  47  1.33197e+07
18  48  2.70058e+07
18  49  2.36546e+07
18  50  1.71399e+07
18  51  2.61852e+07
18  52  2.59896e+07
18  53  2.68447e+07
18  54  3.37128e+07
18  55  3.16982e+07
18  56  2.85009e+07
18  57  1.66677e+07
18  58  2.64863e+07
18  59  3.10676e+07
18  60  3.35853e+07
18  61  3.02718e+07
18  62  2.22306e+07
18  63  2.41525e+07
18  64  3.08032e+07
18  65  2.73894e+07
18  66  1.23554e+07
18  67  2.84754e+07
18  68  1.66807e+07
18  69  1.33568e+07
18  70  2.11695e+07
18  71  2.56424e+07
18  72  2.73061e+07
18  73  2.64809e+07
18  74  2.66265e+07
18  75  2.16521e+07
18  76  2.26593e+07
18  77  2.62354e+07
18  78  2.84466e+07
18  79  2.11022e+07
18  80  2.62502e+07
18  81  3.54921e+07
18  82  3.95838e+07
18  83  3.04308e+07
18  84  3.56201e+07
18  85  3.04708e+07
18  86  2.77383e+07
18  87  2.55396e+07
18  88  2.63175e+07
18  89  2.59076e+07
18  90  1.70856e+07
18  91  1.70609e+07
18  92  8.75593e+06
18  93  2.36358e+07
18  94  1.47257e+07
18  95  8.09117e+06
18  96  6.46556e+06
18  97  3.03445e+07
18  98  3.32939e+07
18  99  3.47032e+07
18  100  3.6946e+07
19  0  0
19  1  0
19  2  0
19  3  0
19  4  0
19  5  0
19  6  0
19  7  0
19  8  0
19  9  0
19  10  0
19  11  0
19  12  0
19  13  0
19  14  0
19  15  0
19  16  0
19  17  0
19  18  0
19  19  0
19  20  0
19  21  0
19  22  0
19  23  0
19  24  0
19  25  0
19  26  0
19  27  0
19  28  0
19  29  0
19  30  0
19  31  0
19  32  0
19  33  0
19  34  2.19841e+06
19  35  0
19  36  2.99332e+06
19  37  5.14016e+06
19  38  6.99815e+06
19  39  8.21529e+06
19  40  2.36774e+06
19  41  7.56591e+06
19  42  3.98525e+06
19  43  8.87246e+06
19  44  1.06219e+07
19  45  1.30236e+07
19  46  1.46605e+07
19  47  1.47604e+07
19  48  5.69494e+06
19  49  1.58522e+07
19  50  2.58218e+07
19  51  1.95264e+07
19  52  2.81268e+07
19  53  2.11949e+07
19  54  3.5787e+07
19  55  2.73946e+07
19  56  2.2471e+07
19  57  1.73748e+07
19  58  2.52135e+07
19  59  3.543e+07
19  60  2.87927e+07
19  61  3.22512e+07
19  62  2.64494e+07
19  63  1.85162e+07
19  64  2.36494e+07
19  65  2.30286e+07
19  66  3.20151e+07
19  67  2.30503e+07
19  68  1.30443e+07
19  69  2.72138e+07
19  70  1.8028e+07
19  71  2.18783e+07
19  72  3.29299e+07
19  73  3.33081e+07
19  74  2.32088e+07
19  75  2.21669e+07
19  76  1.56162e+07
19  77  3.83912e+07
19  78  2.53404e+07
19  79  1.99884e+07
19  80  2.45031e+07
19  81  3.5222e+07
19  82  4.73775e+07
19  83  3.44107e+07
19  84  2.76385e+07
19  85  3.7281e+07
19  86  2.72827e+07
19  87  3.43943e+07
19  88  2.83479e+07
19  89  2.41165e+07
19  90  2.51144e+07
19  91  1.97158e+07
19  92  1.79826e+07
19  93  1.28599e+07
19  94  1.84414e+07
19  95  3.77059e+06
19  96  1.65703e+07
19  97  1.89825e+07
19  98  3.9874e+07
19  99  4.03775e+07
19  100  2.57156e+07
20  0  0
20  1  0
20  2  0
20  3  0
20  4  0
20  5  0
20  6  0
20  7  0
20  8  0
20  9  0
20  10  0
20  11  0
20  12  0
20  13  0
20  14  0
20  15  0
20  16  0
20  17  0
20  18  0
20  19  0
20  20  0
20  21  0
20  22  0
20  23  0
20  24  0
20  25  0
20  26  0
20  27  0
20  28  0
20  29  0
20  30  0
20  31  0
20  32  0
20  33  0
20  34  0
20  35  0
20  36  5.77024e+06
20  37  0
20  38  5.24493e+06
20  39  8.84385e+06
20  40  5.29622e+06
20  41  5.94829e+06
20  42  1.0447e+07
20  43  1.23668e+07
20  44  1.36385e+07
20  45  9.21816e+06
20  46  1.39472e+07
20  47  1.59995e+07
20  48  1.25968e+07
20  49  1.78365e+07
20  50  3.43612e+07
20  51  1.84859e+07
20  52  3.03446e+07
20  53  1.88925e+07
20  54  2.23786e+07
20  55  2.4466e+07
20  56  3.05822e+07
20  57  2.38049e+07
20  58  7.13438e+06
20  59  3.02476e+07
20  60  2.65414e+07
20  61  2.32241e+07
20  62  1.8675e+07
20  63  2.8536e+07
20  64  1.82387e+07
20  65  2.45154e+07
20  66  3.41101e+07
20  67  2.83754e+07
20  68  2.38e+07
20  69  1.95177e+07
20  70  1.78903e+07
20  71  3.07034e+07
20  72  3.24716e+07
20  73  2.30618e+07
20  74  3.10553e+07
20  75  2.14782e+07
20  76  3.15362e+07
20  77  1.84891e+07
20  78  2.30922e+07
20  79  1.98253e+07
20  80  3.15301e+07
20  81  3.86723e+07
20  82  3.54612e+07
20  83  4.00022e+07
20  84  4.11792e+07
20  85  3.35247e+07
20  86  2.59009e+07
20  87  4.30974e+07
20  88  2.25277e+07
20  89  2.26416e+07
20  90  2.04145e+07
20  91  2.05778e+07
20  92  1.31362e+07
20  93  1.24749e+07
20  94  1.79291e+07
20  95  9.31919e+06
20  96  1.42789e+07
20  97  2.20795e+07
20  98  3.80667e+07
20  99  3.0518e+07
20  100  4.22461e+07
21  0  0
21  1  0
21  2  0
21  3  0
21  4  0
21  5  0
21  6  0
21  7  0
21  8  0
21  9  0
21  10  0
21  11  0
21  12  0
21  13  0
21  14  0
21  15  0
21  16  0
21  17  0
21  18  0
21  19  0
21  20  0
21  21  0
21  22  0
21  23  0
21  24  0
21  25  0
21  26  0
21  27  0
21  28  0
21  29  0
21  30  0
21  31  0
21  32  0
21  33  0
21  34  0
21  35  0
21  36  0
21  37  1.76416e+06
21  38  6.58329e+06
21  39  0
21  40  8.28218e+06
21  41  9.15282e+06
21  42  7.01908e+06
21  43  2.24041e+06
21  44  0
21  45  0
21  46  4.15359e+06
21  47  1.37925e+07
21  48  6.13948e+06
21  49  2.09391e+07
21  50  1.58353e+07
21  51  2.96768e+07
21  52  2.51682e+07
21  53  1.65006e+07
21  54  2.87115e+07
21  55  2.52392e+07
21  56  2.86604e+07
21  57  1.89836e+07
21  58  3.11591e+07
21  59  2.92111e+07
21  60  2.52165e+07
21  61  3.44138e+07
21  62  3.20391e+07
21  63  2.6912e+07
21  64  3.26325e+07
21  65  2.30683e+07
21  66  2.50801e+07
21  67  3.17807e+07
21  68  2.3815e+07
21  69  1.42588e+07
21  70  2.60792e+07
21  71  2.1878e+07
21  72  3.18176e+07
21  73  3.04361e+07
21  74  2.94521e+07
21  75  1.48964e+07
21  76  2.57264e+07
21  77  8.50864e+06
21  78  1.69758e+07
21  79  3.12922e+07
21  80  2.48789e+07
21  81  3.75327e+07
21  82  4.65612e+07
21  83  3.57908e+07
21  84  3.91849e+07
21  85  3.14648e+07
21  86  3.46861e+07
21  87  3.24459e+07
21  88  3.03972e+07
21  89  2.55668e+07
21  90  2.54745e+07
21  91  2.52417e+07
21  92  8.83155e+06
21  93  2.62767e+07
21  94  8.06911e+06
21  95  7.43456e+06
21  96  8.03651e+06
21  97  3.03677e+07
21  98  2.7709e+07
21  99  3.96996e+07
21  100  3.63213e+07
22  0  0
22  1  0
22  2  0
22  3  0
22  4  0
22  5  0
22  6  0
22  7  0
22  8  0
22  9  0
22  10  0
22  11  0
22  12  0
22  13  0
22  14  0
22  15  0
22  16  0
22  17  0
22  18  0
22  19  0
22  20  0
22  21  0
22  22  0
22  23  0
22  24  0
22  25  0
22  26  0
22  27  0
22  28  0
22  29  0
22  30  0
22  31  0
22  32  0
22  33  0
22  34  0
22  35  0
22  36  0
22  37  0
22  38  0
22  39  84942
22  40  0
22  41  0
22  42  0
22  43  0
22  44  6.48062e+06
22  45  1.01027e+07
22  46  8.76849e+06
22  47  1.1283e+07
22  48  1.16208e+07
22  49  1.77509e+07
22  50  1.78547e+07
22  51  2.26387e+07
22  52  2.09129e+07
22  53  2.21987e+07
22  54  2.6096e+07
22  55  2.61717e+07
22  56  2.89289e+07
22  57  1.95581e+07
22  58  2.10665e+07
22  59  2.3582e+07
22  60  3.30824e+07
22  61  2.36483e+07
22  62  3.05775e+07
22  63  2.45503e+07
22  64  3.07636e+07
22  65  3.1746e+07
22  66  2.02743e+07
22  67  2.40115e+07
22  68  2.75061e+07
22  69  1.60232e+07
22  70  2.36519e+07
22  71  2.14259e+07
22  72  2.5832e+07
22  73  3.18044e+07
22  74  1.74063e+07
22  75  1.45242e+07
22  76  2.33013e+07
22  77  2.01276e+07
22  78  2.68826e+07
22  79  3.06241e+07
22  80  3.25131e+07
22  81  4.54145e+07
22  82  4.28319e+07
22  83  3.7576e+07
22  84  3.83126e+07
22  85  2.95984e+07
22  86  3.75237e+07
22  87  2.51939e+07
22  88  2.76333e+07
22  89  2.4146e+07
22  90  2.25521e+07
22  91  2.10839e+07
22  92  1.2113e+07
22  93  7.41309e+06
22  94  9.15618e+06
22  95  0
22  96  1.1202e+07
22  97  2.92691e+07
22  98  3.235e+07
22  99  3.73215e+07
22  100  3.78528e+07
23  0  0
23  1  0
23  2  0
23  3  0
23  4  0
23  5  0
23  6  0
23  7  0
23  8  0
23  9  0
23  10  0
23  11  0
23  12  0
23  13  0
23  14  0
23  15  0
23  16  0
23  17  0
23  18  0
23  19  0
23  20  0
23  21  0
23  22  0
23  23  0
23  24  0
23  25  0
23  26  0
23  27  0
23  28  0
23  29  0
23  30  0
23  31  0
23  32  0
23  33  0
23  34  0
23  35  0
23  36  0
23  37  0
23  38  0
23  39  0
23  40  0
23  41  0
23  42  0
23  43  0
23  44  6.13402e+06
23  45  0
23  46  0
23  47  1.7741e+06
23  48  1.61862e+07
23  49  1.41545e+07
23  50  1.91217e+07
23  51  1.67169e+07
23  52  2.01943e+07
23  53  1.82522e+07
23  54  3.04171e+07
23  55  1.76645e+07
23  56  2.63118e+07
23  57  1.21098e+07
23  58  1.12223e+07
23  59  2.6075e+07
23  60  2.16492e+07
23  61  3.30181e+07
23  62  2.10146e+07
23  63  2.54454e+07
23  64  1.83005e+07
23  65  2.68941e+07
23  66  3.37616e+07
23  67  2.38894e+07
23  68  2.33923e+07
23  69  2.18672e+07
23  70  2.84342e+07
23  71  2.3426e+07
23  72  3.05065e+07
23  73  3.20732e+07
23  74  1.86991e+07
23  75  1.19402e+07
23  76  1.69827e+07
23  77  3.02898e+07
23  78  2.4317e+07
23  79  2.99537e+07
23  80  3.7188e+07
23  81  3.45475e+07
23  82  3.66102e+07
23  83  3.243e+07
23  84  3.5333e+07
23  85  3.96433e+07
23  86  2.52924e+07
23  87  2.0039e+07
23  88  2.10512e+07
23  89  1.57388e+07
23  90  1.00742e+07
23  91  1.93826e+07
23  92  1.93166e+07
23  93  7.41927e+06
23  94  1.26993e+07
23  95  1.03828e+07
23  96  1.59422e+07
23  97  2.81676e+07
23  98  2.68563e+07
23  99  3.92755e+07
23  100  3.52171e+07
24  0  0
24  1  0
24  2  0
24  3  0
24  4  0
24  5  0
24  6  0
24  7  0
24  8  0
24  9  0
24  10  0
24  11  0
24  12  0
24  13  0
24  14  0
24  15  0
24  16  0
24  17  0
24  18  0
24  19  0
24  20  0
24  21  0
24  22  0
24  23  0
24  24  0
24  25  0
24  26  0
24  27  0
24  28  0
24  29  0
24  30  0
24  31  0
24  32  0
24  33  0
24  34  0
24  35  0
24  36  0
24  37  0
24  38  0
24  39  0
24  40  0
24  41  0
24  42  0
24  43  0
24  44  5.22531e+06
24  45  8.1549e+06
24  46  6.02e+06
24  47  5.94865e+06
24  48  9.51345e+06
24  49  4.47199e+06
24  50  3.95874e+06
24  51  8.91324e+06
24  52  1.37055e+07
24  53  1.02217e+07
24  54  2.23951e+07
24  55  6.90787e+06
24  56  1.51181e+07
24  57  8.07035e+06
24  58  2.09227e+07
24  59  1.67229e+07
24  60  2.92445e+07
24  61  3.33999e+07
24  62  2.59644e+07
24  63  2.55828e+07
24  64  1.34322e+07
24  65  2.49442e+07
24  66  2.52127e+07
24  67  2.28828e+07
24  68  2.50601e+07
24  69  2.77708e+07
24  70  3.40653e+07
24  71  3.23966e+07
24  72  2.90189e+07
24  73  3.94391e+07
24  74  2.17402e+07
24  75  1.79609e+07
24  76  1.85872e+07
24  77  2.4885e+07
24  78  3.19801e+07
24  79  2.11695e+07
24  80  3.53493e+07
24  81  3.96096e+07
24  82  3.77825e+07
24  83  4.41994e+07
24  84  3.48458e+07
24  85  2.87225e+07
24  86  3.13493e+07
24  87  2.18444e+07
24  88  1.95779e+07
24  89  1.12473e+07
24  90  1.93399e+07
24  91  1.74036e+07
24  92  2.45167e+07
24  93  2.05527e+07
24  94  1.02376e+07
24  95  6.80187e+06
24  96  8.45574e+06
24  97  2.78834e+07
24  98  2.70958e+07
24  99  2.98475e+07
24  100  4.41528e+07
25  0  0
25  1  0
25  2  0
25  3  0
25  4  0
25  5  0
25  6  0
25  7  0
25  8  0
25  9  0
25  10  0
25  11  0
25  12  0
25  13  0
25  14  0
25  15  0
25  16  0
25  17  0
25  18  0
25  19  0
25  20  0
25  21  0
25  22  0
25  23  0
25  24  0
25  25  0
25  26  0
25  27  0
25  28  0
25  29  0
25  30  0
25  31  0
25  32  0
25  33  0
25  34  0
25  35  0
25  36  0
25  37  0
25  38  0
25  39  0
25  40  0
25  41  0
25  42  0
25  43  0
25  44  0
25  45  0
25  46  0
25  47  7.61028e+06
25  48  1.00135e+07
25  49  7.9402e+06
25  50  9.12166e+06
25  51  8.21265e+06
25  52  8.7486e+06
25  53  1.65413e+07
25  54  1.55224e+07
25  55  1.72964e+07
25  56  1.86865e+07
25  57  9.9013e+06
25  58  1.76613e+07
25  59  2.80451e+07
25  60  3.20094e+07
25  61  2.5922e+07
25  62  2.79082e+07
25  63  2.03525e+07
25  64  1.85307e+07
25  65  2.20335e+07
25  66  1.81141e+07
25  67  2.62422e+07
25  68  1.52946e+07
25  69  1.36079e+07
25  70  2.88476e+07
25  71  3.41604e+07
25  72  3.14555e+07
25  73  2.83969e+07
25  74  2.01051e+07
25  75  2.42255e+07
25  76  1.20203e+07
25  77  1.4682e+07
25  78  1.52544e+07
25  79  1.43877e+07
25  80  3.88176e+07
25  81  3.26086e+07
25  82  3.55269e+07
25  83  3.91506e+07
25  84  4.11673e+07
25  85  3.64942e+07
25  86  1.62625e+07
25  87  2.0099e+07
25  88  3.18023e+07
25  89  2.58135e+07
25  90  1.09679e+07
25  91  1.03441e+07
25  92  9.23402e+06
25  93  1.18828e+07
25  94  7.58894e+06
25  95  5.1485e+06
25  96  1.32929e+07
25  97  2.26182e+07
25  98  3.2585e+07
25  99  2.95016e+07
25  100  3.91753e+07
26  0  0
26  1  0
26  2  0
26  3  0
26  4  0
26  5  0
26  6  0
26  7  0
26  8  0
26  9  0
26  10  0
26  11  0
26  12  0
26  13  0
26  14  0
26  15  0
26  16  0
26  17  0
26  18  0
26  19  0
26  20  0
26  21  0
26  22  0
26  23  0
26  24  0
26  25  0
26  26  0
26  27  0
26  28  0
26  29  0
26  30  0
26  31  0
26  32  0
26  33  0
26  34  0
26  35  0
26  36  0
26  37  0
26  38  0
26  39  0
26  40  0
26  41  0
26  42  0
26  43  0
26  44  0
26  45  0
26  46  0
26  47  0
26  48  5.63171e+06
26  49  1.3122e+07
26  50  8.10953e+06
26  51  5.17431e+06
26  52  0
26  53  2.05417e+07
26  54  8.05852e+06
26  55  1.67448e+07
26  56  1.49368e+07
26  57  8.68091e+06
26  58  1.31618e+07
26  59  1.88337e+07
26  60  2.17371e+07
26  61  2.86653e+07
26  62  2.32071e+07
26  63  2.15525e+07
26  64  2.05918e+07
26  65  2.35048e+07
26  66  2.49843e+07
26  67  1.57475e+07
26  68  3.54432e+07
26  69  2.84465e+07
26  70  2.22918e+07
26  71  2.86397e+07
26  72  2.79684e+07
26  73  2.98417e+07
26  74  2.71647e+07
26  75  2.65429e+07
26  76  2.58144e+07
26  77  1.41574e+07
26  78  2.58814e+07
26  79  1.2472e+07
26  80  3.14459e+07
26  81  3.83826e+07
26  82  2.97089e+07
26  83  3.05989e+07
26  84  3.34102e+07
26  85  3.80457e+07
26  86  2.33774e+07
26  87  2.2031e+07
26  88  2.9193e+07
26  89  2.31117e+07
26  90  2.95861e+07
26  91  1.88268e+07
26  92  1.49947e+07
26  93  1.93665e+07
26  94  1.42778e+07
26  95  8.70321e+06
26  96  1.07794e+07
26  97  2.12165e+07
26  98  4.22819e+07
26  99  3.45125e+07
26  100  3.32425e+07
27  0  0
27  1  0
27  2  0
27  3  0
27  4  0
27  5  0
27  6  0
27  7  0
27  8  0
27  9  0
27  10  0
27  11  0
27  12  0
27  13  0
27  14  0
27  15  0
27  16  0
27  17  0
27  18  0
27  19  0
27  20  0
27  21  0
27  22  0
27  23  0
27  24  0
27  25  0
27  26  0
27  27  0
27  28  0
27  29  0
27  30  0
27  31  0
27  32  0
27  33  0
27  34  0
27  35  0
27  36  0
27  37  0
27  38  0
27  39  0
27  40  0
27  41  0
27  42  0
27  43  0
27  44  0
27  45  0
27  46  0
27  47  0
27  48  0
27  49  0
27  50  9.18439e+06
27  51  1.49683e+07
27  52  8.14919e+06
27  53  1.91295e+07
27  54  1.56562e+07
27  55  2.09714e+07
27  56  1.25176e+07
27  57  1.1601e+07
27  58  1.45572e+07
27  59  2.49377e+07
27  60  2.50689e+07
27  61  2.01592e+07
27  62  2.02952e+07
27  63  3.53064e+07
27  64  1.92932e+07
27  65  2.10079e+07
27  66  2.72895e+07
27  67  2.37767e+07
27  68  2.89529e+07
27  69  2.60237e+07
27  70  2.8232e+07
27  71  2.22348e+07
27  72  3.69023e+07
27  73  2.44259e+07
27  74  1.49994e+07
27  75  1.16061e+07
27  76  5.76978e+06
27  77  1.55791e+07
27  78  1.18389e+07
27  79  1.74547e+07
27  80  3.40588e+07
27  81  3.26268e+07
27  82  2.98955e+07
27  83  3.86111e+07
